1556169451.445,5.4388188578728,
1556169452.445,5.4388188578728,
1556169453.445,5.43901690316575,
1556169454.445,5.43901690316575,
1556169455.445,5.43901690316575,
1556169456.445,5.43901690316575,
1556169457.445,5.43901690316575,
1556169458.445,5.43901690316575,
1556169459.445,5.43921494845871,
1556169460.445,5.43921494845871,
1556169461.445,5.43921494845871,
1556169462.445,5.43921494845871,
1556169463.445,5.43921494845871,
1556169464.445,5.43941299375167,
1556169465.445,5.43941299375167,
1556169466.445,5.43941299375167,
1556169467.445,5.43941299375167,
1556169468.445,5.43941299375167,
1556169469.445,5.43941299375167,
1556169470.445,5.43961103904463,
1556169471.445,5.43961103904463,
1556169472.445,5.43961103904463,
1556169473.445,5.43961103904463,
1556169474.445,5.43961103904463,
1556169475.445,5.43961103904463,
1556169476.445,5.43961103904463,
1556169477.445,5.43961103904463,
1556169478.445,5.43961103904463,
1556169479.445,5.43980908433759,
1556169480.445,5.43980908433759,
1556169481.445,5.43980908433759,
1556169482.445,5.43980908433759,
1556169483.445,5.43980908433759,
1556169484.445,5.43980908433759,
1556169485.445,5.44000712963055,
1556169486.445,5.44000712963055,
1556169487.445,5.44000712963055,
1556169488.445,5.44000712963055,
1556169489.445,5.44000712963055,
1556169490.445,5.4402051749235,
1556169491.445,5.4402051749235,
1556169492.445,5.4402051749235,
1556169493.445,5.4402051749235,
1556169494.445,5.4402051749235,
1556169495.445,5.4402051749235,
1556169496.445,5.4402051749235,
1556169497.445,5.44040322021646,
1556169498.445,5.44040322021646,
1556169499.445,5.44040322021646,
1556169500.445,5.44040322021646,
1556169501.445,5.44040322021646,
1556169502.445,5.44060126550942,
1556169503.445,5.44060126550942,
1556169504.445,5.44060126550942,
1556169505.445,5.44060126550942,
1556169506.445,5.44060126550942,
1556169507.445,5.44079931080238,
1556169508.445,5.44079931080238,
1556169509.445,5.44079931080238,
1556169510.445,5.44079931080238,
1556169511.445,5.44079931080238,
1556169512.445,5.44079931080238,
1556169513.445,5.44099735609534,
1556169514.445,5.44099735609534,
1556169515.445,5.44099735609534,
1556169516.445,5.44099735609534,
1556169517.445,5.44099735609534,
1556169518.445,5.4411954013883,
1556169519.445,5.4411954013883,
1556169520.444,5.4411954013883,
1556169521.445,5.4411954013883,
1556169522.445,5.4411954013883,
1556169523.445,5.4411954013883,
1556169524.445,5.44139344668126,
1556169525.445,5.44139344668126,
1556169526.445,5.44139344668126,
1556169527.445,5.44139344668126,
1556169528.445,5.44139344668126,
1556169529.445,5.44139344668126,
1556169530.445,5.44159149197421,
1556169531.444,5.44159149197421,
1556169532.445,5.44159149197421,
1556169533.444,5.44159149197421,
1556169534.445,5.44159149197421,
1556169535.445,5.44159149197421,
1556169536.445,5.44178953726717,
1556169537.445,5.44178953726717,
1556169538.445,5.44178953726717,
1556169539.445,5.44178953726717,
1556169540.445,5.44178953726717,
1556169541.445,5.44178953726717,
1556169542.445,5.44198758256013,
1556169543.444,5.44198758256013,
1556169544.445,5.44198758256013,
1556169545.445,5.44198758256013,
1556169546.445,5.44198758256013,
1556169547.445,5.44198758256013,
1556169548.445,5.44218562785309,
1556169549.445,5.44218562785309,
1556169550.445,5.44218562785309,
1556169551.445,5.44218562785309,
1556169552.445,5.44218562785309,
1556169553.445,5.44218562785309,
1556169554.445,5.44218562785309,
1556169555.445,5.44238367314605,
1556169556.445,5.44238367314605,
1556169557.445,5.44238367314605,
1556169558.445,5.44238367314605,
1556169559.445,5.44238367314605,
1556169560.445,5.44258171843901,
1556169561.445,5.44258171843901,
1556169562.445,5.44258171843901,
1556169563.445,5.44258171843901,
1556169564.445,5.44258171843901,
1556169565.445,5.44258171843901,
1556169566.445,5.44277976373197,
1556169567.445,5.44277976373197,
