1556569097.562,2,
1556569098.562,12.6315789473684,
1556569099.562,3,
1556569100.562,2,
1556569101.562,1,
1556569102.562,1.01010101010101,
1556569103.562,1.01010101010101,
1556569104.562,0.99009900990099,
1556569105.562,1,
1556569106.562,0,
1556569107.563,1,
1556569108.562,0,
1556569109.562,0,
1556569110.562,1,
1556569111.562,4,
1556569112.563,0,
1556569113.562,2,
1556569114.562,0,
1556569115.562,0,
1556569116.562,0,
1556569117.563,1.98019801980198,
1556569118.562,0,
1556569119.562,1,
1556569120.562,0,
1556569121.562,0,
1556569122.563,0.99009900990099,
1556569123.563,1.01010101010101,
1556569124.562,0.99009900990099,
1556569125.563,0,
1556569126.563,1.01010101010101,
1556569127.563,0,
1556569128.562,1,
1556569129.562,1.96078431372549,
1556569130.562,1,
1556569131.562,0,
1556569132.563,1,
1556569133.562,0,
1556569134.562,0,
1556569135.562,1,
1556569136.562,1,
1556569137.563,0,
1556569138.562,2,
1556569139.563,14.2857142857143,
1556569140.563,34.3434343434343,
1556569141.562,4.04040404040404,
1556569142.563,0,
1556569143.562,1,
1556569144.562,1,
1556569145.562,1,
1556569146.563,1,
1556569147.563,1,
1556569148.562,1.98019801980198,
1556569149.562,1.01010101010101,
1556569150.562,1,
1556569151.563,0,
1556569152.563,0,
1556569153.563,1,
1556569154.562,57.5757575757576,
1556569155.562,90.625,
1556569156.562,96,
1556569157.562,96,
1556569158.562,92.0792079207921,
1556569159.562,100,
1556569160.562,100,
1556569161.562,96.039603960396,
1556569162.562,96,
1556569163.562,92.7835051546392,
1556569164.562,95.9595959595959,
1556569165.562,100,
1556569166.562,100,
1556569167.562,100,
1556569168.562,98.9690721649484,
1556569169.562,92,
1556569170.562,3.03030303030303,
1556569171.562,0,
1556569172.563,1.98019801980198,
1556569173.562,0,
1556569174.562,1.96078431372549,
1556569175.562,0,
1556569176.562,1,
1556569177.562,2,
1556569178.562,0,
1556569179.562,1,
1556569180.562,0,
1556569181.562,1,
1556569182.562,1,
1556569183.562,0,
1556569184.562,0,
1556569185.562,1,
1556569186.563,1,
1556569187.563,1,
1556569188.562,34.3434343434343,
1556569189.562,0,
1556569190.562,1,
1556569191.563,1,
1556569192.562,1.98019801980198,
1556569193.562,1,
1556569194.562,0,
1556569195.562,0,
1556569196.562,1,
1556569197.562,0,
1556569198.562,1,
1556569199.562,4.04040404040404,
1556569200.562,5,
1556569201.563,12.8712871287129,
1556569202.563,0,
1556569203.562,1,
1556569204.562,1,
1556569205.562,1.01010101010101,
1556569206.562,14,
1556569207.563,33.6734693877551,
1556569208.562,0.99009900990099,
1556569209.562,1.01010101010101,
1556569210.562,0.99009900990099,
1556569211.563,0,
1556569212.562,1,
1556569213.562,1,
1556569214.563,2,
1556569215.562,0.99009900990099,
1556569216.562,1.01010101010101,
1556569217.562,1,
1556569218.562,1,
1556569219.562,2,
1556569220.562,0,
1556569221.562,0,
1556569222.562,0,
1556569223.562,1,
1556569224.562,0,
1556569225.562,1.98019801980198,
1556569226.562,0,
1556569227.562,1,
1556569228.562,0,
1556569229.562,1,
1556569230.563,1,
1556569231.563,1.98019801980198,
1556569232.562,1,
1556569233.563,0,
1556569234.562,0,
1556569235.563,1.98019801980198,
1556569236.562,1.98019801980198,
1556569237.562,1,
1556569238.563,1,
1556569239.563,1.01010101010101,
1556569240.563,0,
1556569241.562,1,
1556569242.562,1.98019801980198,
1556569243.563,0,
1556569244.562,1,
1556569245.562,1.01010101010101,
1556569246.562,1,
1556569247.562,0,
1556569248.563,1,
1556569249.562,1.98019801980198,
1556569250.562,0,
1556569251.562,1.01010101010101,
1556569252.562,1,
1556569253.563,0,
1556569254.562,2.02020202020202,
1556569255.562,1.98019801980198,
1556569256.562,0,
1556569257.563,1,
1556569258.563,1,
1556569259.562,2,
1556569260.563,2,
1556569261.563,10.1010101010101,
1556569262.563,1,
1556569263.563,0,
1556569264.562,0,
1556569265.563,1,
1556569266.562,2,
1556569267.562,0,
1556569268.563,1,
1556569269.562,1,
1556569270.563,0,
1556569271.562,1.98019801980198,
1556569272.562,1,
1556569273.563,1,
1556569274.562,0,
1556569275.562,0,
1556569276.562,1.98019801980198,
1556569277.562,1,
1556569278.563,0,
1556569279.562,1,
1556569280.562,0.99009900990099,
1556569281.562,0,
1556569282.562,1,
1556569283.563,0,
1556569284.562,0,
1556569285.562,2,
1556569286.563,1,
1556569287.562,0,
1556569288.563,0,
1556569289.563,0,
1556569290.562,1,
1556569291.562,1,
1556569292.563,0,
1556569293.563,0,
1556569294.563,1.98019801980198,
1556569295.562,1,
1556569296.562,1,
1556569297.563,1,
1556569298.563,1,
1556569299.563,0,
1556569300.562,1,
1556569301.562,1,
1556569302.562,0,
1556569303.563,1,
1556569304.562,1,
1556569305.563,1,
